ISSUE ID,FACTOR NAME,ISSUE TYPE TITLE,ISSUE TYPE CODE,ISSUE TYPE SEVERITY,ISSUE RECOMMENDATION,FIRST SEEN,LAST SEEN,IP ADDRESSES,HOSTNAME,SUBDOMAIN,TARGET,PORTS,STATUS,CVE,DESCRIPTION,TIME SINCE PUBLISHED,TIME OPEN SINCE PUBLISHED,COOKIE NAME,DATA,COMMON NAME,KEY LENGTH,USING RC4?,ISSUER ORGANIZATION NAME,PROVIDER,DETECTED SERVICE,PRODUCT,VERSION,PLATFORM,BROWSER,DESTINATION IPS,MALWARE FAMILY,MALWARE TYPE,DETECTION METHOD,LABEL,INITIAL URL,FINAL URL,REQUEST CHAIN,HEADERS,ANALYSIS,% OF SIMILAR COMPANIES WITH THE ISSUE,AVERAGE FINDINGS (similar companies),ISSUE TYPE SCORE IMPACT
cca86aea-11b6-5c4e-8b98-d5dec89c62ca,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2022-41742,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to cause a worker process crash, or might result in worker process memory disclosure by using a specially crafted audio or video file. The issue affects only NGINX products that are built with the module ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
089b3caf-105f-51c1-94bf-3602d0c82ba8,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",10/01/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2023-44487,"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
d28e382a-a3d5-536b-9a68-cf4ddaab7427,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",10/01/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2022-41742,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to cause a worker process crash, or might result in worker process memory disclosure by using a specially crafted audio or video file. The issue affects only NGINX products that are built with the module ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
a55f23c1-a12b-5e71-9d3e-b0f26122eb17,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2021-23017,"A security issue in nginx resolver was identified, which might allow an attacker who is able to forge UDP packets from the DNS server to cause 1-byte memory overwrite, resulting in worker process crash or potential other impact.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
8be3417d-1710-5ffc-a976-d206327d5641,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",10/01/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2021-23017,"A security issue in nginx resolver was identified, which might allow an attacker who is able to forge UDP packets from the DNS server to cause 1-byte memory overwrite, resulting in worker process crash or potential other impact.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
300771db-c19c-5d99-b0c1-e55be08c83fa,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2021-3618,"ALPACA is an application layer protocol content confusion attack, exploiting TLS servers implementing different protocols but using compatible certificates, such as multi-domain or wildcard certificates. A MiTM attacker having access to victim's traffic at the TCP/IP layer can redirect traffic from one subdomain to another, resulting in a valid TLS session. This breaks the authentication of TLS and cross-protocol attacks may be possible where the behavior of one protocol service may compromise the other at the application layer.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
9b13aec5-735b-577c-b2c9-dd50922a9744,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2023-44487,"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
458a60ca-3a70-52d1-b3a3-712612979ca0,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2022-41741,"NGINX Open Source before versions 1.23.2 and 1.22.1, NGINX Open Source Subscription before versions R2 P1 and R1 P1, and NGINX Plus before versions R27 P1 and R26 P1 have a vulnerability in the module ngx_http_mp4_module that might allow a local attacker to corrupt NGINX worker memory, resulting in its termination or potential other impact using a specially crafted audio or video file. The issue affects only NGINX products that are built with the ngx_http_mp4_module, when the mp4 directive is used in the configuration file. Further, the attack is possible only if an attacker can trigger processing of a specially crafted audio or video file with the module ngx_http_mp4_module.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
ec98920a-8ef3-5b69-b600-0ca1b5cebfd0,Patching Cadence,High-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_high,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",10/01/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2021-3618,"ALPACA is an application layer protocol content confusion attack, exploiting TLS servers implementing different protocols but using compatible certificates, such as multi-domain or wildcard certificates. A MiTM attacker having access to victim's traffic at the TCP/IP layer can redirect traffic from one subdomain to another, resulting in a valid TLS session. This breaks the authentication of TLS and cross-protocol attacks may be possible where the behavior of one protocol service may compromise the other at the application layer.",,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
c36b8762-c438-5247-874d-2fafb767c992,Patching Cadence,Medium-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_medium,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,443,active,CVE-2024-7347,"NGINX Open Source and NGINX Plus have a vulnerability in the ngx_http_mp4_module, which might allow an attacker to over-read NGINX worker memory resulting in its termination, using a specially crafted mp4 file. The issue only affects NGINX if it is built with the ngx_http_mp4_module and the mp4 directive is used in the configuration file. Additionally, the attack is possible only if an attacker can trigger the processing of a specially crafted mp4 file with the ngx_http_mp4_module.\xC2\xA0 Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
9df6e436-2249-59e7-8be1-a6da6c2f411e,Patching Cadence,Medium-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_medium,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",11/12/2025,02/27/2026,129.150.52.232,,,,443,active,CVE-2025-23419,"When multiple server blocks are configured to share the same IP address and port, an attacker can use session resumption to bypass client certificate authentication requirements on these servers. This vulnerability arises when  TLS Session Tickets https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_ticket_key  are used and/or the  SSL session cache https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_cache  are used in the default server and the default server is performing client certificate authentication.\xC2\xA0\xC2\xA0

Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
01621389-fcbb-5e53-9897-7261b00ddb95,Patching Cadence,Medium-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_medium,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/12/2025,02/27/2026,129.150.52.232,,,,80,active,CVE-2024-7347,"NGINX Open Source and NGINX Plus have a vulnerability in the ngx_http_mp4_module, which might allow an attacker to over-read NGINX worker memory resulting in its termination, using a specially crafted mp4 file. The issue only affects NGINX if it is built with the ngx_http_mp4_module and the mp4 directive is used in the configuration file. Additionally, the attack is possible only if an attacker can trigger the processing of a specially crafted mp4 file with the ngx_http_mp4_module.\xC2\xA0 Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
a7d000c1-fdd1-5c5e-9fb1-e0a8f7e51f14,Patching Cadence,Medium-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_medium,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",11/12/2025,02/27/2026,129.150.52.232,,,,80,active,CVE-2025-23419,"When multiple server blocks are configured to share the same IP address and port, an attacker can use session resumption to bypass client certificate authentication requirements on these servers. This vulnerability arises when  TLS Session Tickets https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_ticket_key  are used and/or the  SSL session cache https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_cache  are used in the default server and the default server is performing client certificate authentication.\xC2\xA0\xC2\xA0

Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
e911c46a-6b39-5fe4-9d21-4737d07bdca4,Patching Cadence,Medium-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_medium,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",11/14/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2025-23419,"When multiple server blocks are configured to share the same IP address and port, an attacker can use session resumption to bypass client certificate authentication requirements on these servers. This vulnerability arises when  TLS Session Tickets https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_ticket_key  are used and/or the  SSL session cache https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_cache  are used in the default server and the default server is performing client certificate authentication.\xC2\xA0\xC2\xA0

Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
07ed4dff-b69a-55e5-9f56-c8db726e26f1,Patching Cadence,Medium-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_medium,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",11/14/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2025-23419,"When multiple server blocks are configured to share the same IP address and port, an attacker can use session resumption to bypass client certificate authentication requirements on these servers. This vulnerability arises when  TLS Session Tickets https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_ticket_key  are used and/or the  SSL session cache https://nginx.org/en/docs/http/ngx_http_ssl_module.html#ssl_session_cache  are used in the default server and the default server is performing client certificate authentication.\xC2\xA0\xC2\xA0

Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
f65fdb45-b74a-5c57-a02f-5e828a0d4ca9,Patching Cadence,Medium-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_medium,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",10/01/2025,02/27/2026,152.69.211.76,,,,80,active,CVE-2024-7347,"NGINX Open Source and NGINX Plus have a vulnerability in the ngx_http_mp4_module, which might allow an attacker to over-read NGINX worker memory resulting in its termination, using a specially crafted mp4 file. The issue only affects NGINX if it is built with the ngx_http_mp4_module and the mp4 directive is used in the configuration file. Additionally, the attack is possible only if an attacker can trigger the processing of a specially crafted mp4 file with the ngx_http_mp4_module.\xC2\xA0 Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
6a19792b-a77e-5cef-bd49-52d9628fcede,Patching Cadence,Medium-Severity CVSS v3.0 Service Vulnerability in Last Observation,service_vuln_host_v3_medium,LOW,"Update or patch affected software and hardware. Enable automatic updates if available from your software vendor and permitted in your environment. Monitor CVE lists and vulnerability repositories for exploit code that may affect your infrastructure. Subscribe to the Bugtraq mailing list to be alerted to new exploits and vulnerabilities as they are released. Maintain a regular update schedule for all software and hardware in use within your organization, ensuring that all the latest patches are applied soon after they are released.",05/29/2025,02/27/2026,152.69.211.76,,,,443,active,CVE-2024-7347,"NGINX Open Source and NGINX Plus have a vulnerability in the ngx_http_mp4_module, which might allow an attacker to over-read NGINX worker memory resulting in its termination, using a specially crafted mp4 file. The issue only affects NGINX if it is built with the ngx_http_mp4_module and the mp4 directive is used in the configuration file. Additionally, the attack is possible only if an attacker can trigger the processing of a specially crafted mp4 file with the ngx_http_mp4_module.\xC2\xA0 Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
